ORGID,ORGNAME,dianLevel,sales,DRUGSTORE_ID3,NODE_NAME3,address,Longitude,Latitude,isYibao,fraction,population,ranking,level,id
D084398,北京普安法玛西医药有限公司关东店,A,35872.564,D047005,北京普安法玛西医药有限公司,普安法玛西(关东店),116.47126,39.911389,False,22.03246328773401,344044,,2,150
D084408,北京金泰正缘大药房有限公司,B,4813.669,,,北京市丰台区果园3-4号楼,116.394566,39.85664,False,24.965981317412236,415247,,2,151
D087160,北京养生堂药店有限公司北苑药店,C,38148.697,C700533,北京养生堂药店有限公司,养生堂药店(北苑药店),116.62956,39.905211,False,11.502354071672993,165850,,3,152
D089085,北京西子大药房有限公司,A,2827.132,,,北京市朝阳区石佛营西里23号楼一层,116.498497,39.934873,False,12.7477238579093,211765,,3,153
D089089,北京普安法玛西医药有限公司万泉庄药店,A,18363.486,D047005,北京普安法玛西医药有限公司,普安法玛西(万泉庄药店),116.303218,39.971099,False,23.85210854472919,386966,,2,154
D089106,北京全新同梦堂药店,B,17139.584,,,全新同梦堂药店,116.191393,39.932677,False,16.525300790203627,264969,,3,155
D089117,北京开心人大药房有限公司劲松店,A,81666.631,D070507,北京开心人大药房有限公司,北京市朝阳区劲松南街11号楼地下一层西侧01室,116.465229,39.886148,False,20.643944359740715,288307,,2,156
D089119,北京开心人大药房有限公司延静里店,A,8008.573,D070507,北京开心人大药房有限公司,开心人大药房(延静里店),116.484968,39.924743,False,20.498856937279037,338073,,2,157
D089132,北京凯尔康大药房有限责任公司天通东分公司,C,16573.013,D070508,北京凯尔康大药房有限责任公司,北京市昌平区东小口镇天通苑三区12号楼1门102号,116.421759,40.060239,False,13.812670165159197,219882,,3,158
D089141,北京市京芝堂大药房有限公司上地店,B,10781.569,D202123,新龙药业集团京芝堂北京医药连锁有限公司,市京芝堂大药房(上地店),116.308722,40.036271,False,19.27769362048548,315630,,2,159
D089161,北京盛仁堂医药有限公司第十九分店,A,6592.25,W219976,北京盛仁堂医药有限公司,北京市通州区梨园镇怡乐园二区1号楼132号,116.638513,39.887897,False,10.80458498197612,176512,,3,160
D100151,北京兴寿堂大药房有限公司,B,14224.019,,,北京市朝阳区慧忠里123号楼,116.406606,39.998936,False,10.295100509929437,162560,,3,161
D103319,北京惠民安康大药房,C,2252.877,,,惠民安康大药房,116.196861,39.808528,False,5.636930810033557,92930,,4,162
D103321,北京元亨利康大药房有限公司,B,3827.485,,,元亨利康大药房,116.372307,39.861336,False,25.37000444969903,422721,,2,163
D103391,北京全新同旭堂大药房,B,8477.288,,,全新同旭堂大药房,116.128459,39.938514,False,7.976287968913085,127748,,4,164
D103418,北京济民同康大药房,B,1829.502,,,济民同康大药房,116.324297,39.875887,False,24.96796239789903,417395,,2,165
D103420,北京忠膳堂大药房有限公司,C,7380.092,,,北京市丰台区花乡黄土岗宜兰园小区三期33号楼底商3号,116.338137,39.82695,False,13.143720667138195,215179,,3,166
D103515,北京明德康大药房,C,4502.87,,,明德康大药房,116.375113,40.085046,False,8.58201118077984,140722,,4,167
D103560,北京开心人大药房有限公司青年路店,A,60557.215,D070507,北京开心人大药房有限公司,北京市朝阳区甘露园中里1号楼C室,116.517707,39.920927,True,17.640898027425987,252908,,2,168
D103980,北京百济堂药品超市有限责任公司三里河店,A,53943.279,D070363,北京百济堂药品超市有限责任公司,百济堂药品超市(三里河店),116.344708,39.915942,False,28.900975348540577,446417,,1,169
D105041,北京天天好大药房有限公司,B,67102.378,,,北京市西城区白纸坊西街8号楼,116.36144,39.877735,True,33.141167109310125,508196,,1,170
D105042,北京百姓阳光大药房有限公司菜市口店,B,79087.426,C700294,北京百姓阳光大药房有限公司,百姓阳光大药房(菜市口店),116.373819,39.882189,False,29.54071038600195,439326,,1,171
D106298,北京友康堂大药房有限责任公司,C,4510.431,,,北京市海淀区中关村南大街1号友谊宾馆65111A房,116.319262,39.963677,False,26.255200234897146,437081,,2,172
D106768,北京西子大药房有限公司双桥店,B,2713.694,,,北京市朝阳区双桥西路广播设备厂门外,116.576933,39.894911,False,11.142491052305179,184927,,3,173
D107001,北京鸿业康健医药有限公司,C,4283.107,,,北京市丰台区鸿业兴园3号楼01层109号,116.30615,39.836974,False,15.370564049595457,254716,,3,174
D107006,北京学院路金象大药房有限责任公司,B,17334.933,W219032,北京金象大药房医药连锁有限责任公司,北京市海淀区建清园3号楼,116.347785,40.014983,False,13.817735843725272,219427,,3,175
D107785,北京德必康医药有限公司,C,75010.314,,,北京市丰台区大红门路警备东路6号2区东门,116.420289,39.788473,False,10.942372820190087,130337,,3,176
D144117,北京嘉佳堂大药房,B,1307.771,,,嘉佳堂大药房,116.530647,39.843046,False,11.470394945559656,191422,,3,177
D144121,北京同仁堂连锁药店有限责任公司工大路药店,A,4497.9,W701927,北京同仁堂商业投资集团有限公司,北京市朝阳区东四环南路9号C座3020号,116.48589,39.877969,False,19.633703003433936,326053,,2,178
D144131,北京盛同升大药房,B,39.508,,,盛同升大药房,116.602019,39.948631,False,3.1502489984990665,52799,,4,179
D144134,北京盛仁堂医药有限公司第十六分店,B,11387.7,W219976,北京盛仁堂医药有限公司,北京市通州区马驹桥镇商业街23号,116.557318,39.758592,False,4.335525692462807,64633,,4,180
D144136,北京盛仁堂医药有限公司第二十四分店,B,6993.09,W219976,北京盛仁堂医药有限公司,盛仁堂(第二十四分店),116.71722,40.040449,False,1.157111010452411,14448,,4,181
D144184,北京同仁堂连锁药店有限责任公司中关村北大街药店,B,10732.947,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(中关村北大街药店),116.366202,39.939669,True,35.21013761561986,582838,,1,182
D145145,北京万民阳光大药房有限公司双井分店,C,11264.687,D089098,北京万民阳光大药房有限公司,北京市朝阳区东三环南路甲5号1层5-5内104号、2层甲5-8内201号,116.460861,39.889918,False,21.887746575266604,359056,,2,183
D145685,北京佳友康大药房,C,5744.094,,,佳友康大药房,116.538175,39.859358,False,9.632250088335875,157454,,3,184
D145687,北京京海康佰馨医药有限责任公司第一分公司,C,19143.762,D201169,北京京海康佰馨医药有限责任公司,北京市朝阳区利泽西园114号楼0109、0110、0111室,116.463874,40.013005,False,12.300775018858902,192707,,3,185
D145688,北京丽佳堂医药中心,B,15084.13,,,丽佳堂医药中心,116.42259,39.999073,False,10.506234156465897,165491,,3,186
D145690,北京同仁堂润丰药店霄云路分店,B,11355.675,W701927,北京同仁堂商业投资集团有限公司,同仁堂润丰药店霄云路分店,116.396276,39.895864,False,27.303672853033817,449812,,1,187
D146567,北京金康堂大药房有限公司,C,0,,,金康堂大药房,116.359681,39.932165,False,22.43125024226034,376153,,2,188
D147034,北京德威治医药连锁有限责任公司肖两河大药房,A,0,W219989,北京德威治医药连锁有限责任公司,北京市怀柔区庙城镇肖两河村西100米,116.65901,40.280457,True,2.642352176466905,44310,,4,189
D147039,北京市康中福大药房有限公司,B,15884.821,,,北京市东城区朝阳门南小街8号楼首层102室,116.426698,39.919792,True,21.30549487211043,346018,,2,190
D147048,北京五洲全新医药有限公司农光里长春堂药店,C,10240.058,W219013,北京五洲全新医药有限公司,北京市朝阳区农光里22号,116.46845,39.880288,False,20.23828192309389,332122,,2,191
D147830,北京好得快医药有限公司第二十一大药房,B,15961.529,C700295,北京好得快医药有限公司,北京市朝阳区左三区7号楼院10号楼一层,116.601144,39.948573,False,3.823115645032656,52799,,4,192
D147850,北京信诺康健大药房有限责任公司,B,-109.82,,,北京市丰台区东铁匠营顺一条8号,116.42909,39.856879,False,21.070309124376305,353409,,2,193
D147868,北京紫晶百姓大药房有限公司,B,8456.453,,,紫晶百姓大药房,116.297229,40.147756,False,2.9276859190180433,43102,,4,194
D147874,北京市美廉康泽明大药房,C,0,,,北京市朝阳区十八里店乡小武基村506号,116.487659,39.860408,False,17.063953748401083,286148,,2,195
D147875,北京同仁堂连锁药店有限责任公司十里河药店,A,3203.085,W701927,北京同仁堂商业投资集团有限公司,北京市朝阳区东三环南路102号113室,116.459563,39.866226,True,15.76072244573667,262024,,3,196
D150219,北京福云堂医药有限责任公司,C,-93.737,,,北京市丰台区正阳大街4号-69,116.291375,39.849582,False,16.369557892628627,274570,,3,197
D150233,北京大安普康大药房,B,2869.936,,,北京市西城区茶源路18号院2-5号,116.325063,39.878624,False,25.011931271983514,417395,,2,198
D152222,北京绿港爱心大药房,C,0,,,绿港爱心大药房,116.663186,40.134867,False,3.866445228291237,64837,,4,199
D152754,北京京海康佰馨医药有限责任公司第二分公司,C,10952.771,D201169,北京京海康佰馨医药有限责任公司,北京市朝阳区百子湾路甲16号2号楼S-106号,116.481491,39.900089,False,15.848558876599254,258005,,3,200
D153215,北京康友顺大药房,B,0,,,康友顺大药房,116.598628,39.953476,False,3.6279119693007695,60837,,4,201
D153220,北京德爱心大药房,C,3070.553,,,北京市朝阳区黄杉木店路188号院7号楼商业7-3,116.5284,39.919389,False,11.300691914741053,187327,,3,202
D162909,北京六里桥万芝堂医药有限责任公司,C,54467.693,,,六里桥万芝堂医药,116.310604,39.884676,False,22.931300952129263,345939,,2,203
D162912,北京宝瑞堂医药有限公司白塔寺大药房,C,6041.114,,,北京市西城区宫门口西岔1号,116.362099,39.926518,True,32.36336574428847,538425,,1,204
D162917,新龙药业集团京芝堂(北京)医药连锁有限公司海淀厢黄旗店,B,12275.821,D202123,新龙药业集团京芝堂北京医药连锁有限公司,京芝堂医药连锁(海淀厢黄旗店),116.300991,39.988342,False,16.738264145838492,271987,,3,205
D162919,北京惠好大药房有限公司,C,1356.788,,,北京市海淀区长春桥路5号4号楼103,116.304151,39.96093,False,24.989311330840412,418088,,2,206
D169577,仁和药房网（北京）医药科技有限公司第七药房,A,54176.667,W219051,仁和药房网（北京）医药科技有限公司,北京市西城区西便门西里15号,116.352637,39.899313,False,30.122527677666532,466736,,1,207
D169578,北京同仁堂远大路药店有限公司东三环店,C,3106.35,W701927,北京同仁堂商业投资集团有限公司,同仁堂远大路药店(东三环店),116.286134,39.957329,False,22.05725191522239,367680,,2,208
D169587,北京市桂芸堂药店,B,6872.432,,,市桂芸堂药店,116.388811,39.893687,False,29.162734057911816,484164,,1,209
D170183,北京市京芝堂大药房有限公司交道口店,B,8144.037,D202123,新龙药业集团京芝堂北京医药连锁有限公司,市京芝堂大药房(交道口店),116.410152,39.940608,False,34.2550699110319,568657,,1,210
D170184,北京聚福堂大药房,C,0,,,北京市西城区鼓楼西大街114号,116.389306,39.943159,False,29.82745100377777,500181,,1,211
D170395,北京京海康佰馨医药有限责任公司第九分公司,C,17502.132,D201169,北京京海康佰馨医药有限责任公司,北京市朝阳区八里庄北里304 号楼一层,116.501694,39.926674,False,20.62699500819424,333494,,2,212
D170396,北京五洲全新医药有限公司弘善长春堂药店,B,11689.025,W219013,北京五洲全新医药有限公司,北京市朝阳区弘善家园302号楼4号,116.452376,39.870908,True,20.609847224024268,337326,,2,213
D171584,北京嘉铭金象大药房有限公司,C,21729.082,W219032,北京金象大药房医药连锁有限责任公司,嘉铭金象大药房,116.426847,40.001898,False,10.985391083830581,168817,,3,214
D171670,北京国际生物制品研究所有限公司,B,0,,,北京市海淀区中关村大街42号,116.320875,39.969617,False,22.726912216779027,381111,,2,215
D171685,北京金象大药房医药连锁有限责任公司上园金象大药房,B,15252.44,W219032,北京金象大药房医药连锁有限责任公司,北京市海淀区高梁桥路上园村甲4号写字楼1层1号,116.342177,39.947801,True,31.807389888644018,522574,,1,216
D171696,北京颐寿百姓德内大药房有限责任公司,A,92439.867,C700535,叮当智慧药房(北京)有限公司,北京市西城区德胜门内大街245号,116.379378,39.937699,False,34.53395253896456,513596,,1,217
D172859,北京养生堂药店有限公司京客隆管庄店,A,36133.395,C700533,北京养生堂药店有限公司,养生堂药店(京客隆管庄店),116.593264,39.91678,False,11.388622793296705,165371,,3,218
D172868,北京医保中洋大药房有限公司田村分店,C,2742.496,W219991,北京医保中洋大药房有限公司,北京市海淀区田村路圣华园6号楼底商22号,116.242456,39.929409,False,20.35288102498822,339357,,2,219
D172871,北京正济堂药品超市有限责任公司杜家坎店,C,5929.59,D161904,北京正济堂药品连锁超市有限责任公司,正济堂药品超市(杜家坎店),116.209103,39.838456,False,8.320046117798405,135318,,4,220
